open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_base_volume,taker_quote_volume,1_day_return,7_day_volatility,30_day_volatility,rsi,macd,sma20,sma50,sma200,bb_high,bb_low,stochastic_oscillator
2023-09-23,26580.14,26632.81,26509.0,26575.96,9440.7026,2023-09-23 23:59:59.999,250873957.3886738,421717,4387.1973,116581214.130133,0.0006133359337672228,0.026341518332112634,0.028725091740388006,49.94289746012835,0.8358847261879419,26277.163500000002,26998.193000000003,27835.7356,27277.791132044327,25276.535867955678,64.8563252883755
2023-09-24,26575.97,26738.54,26122.08,26248.38,15706.65771,2023-09-24 23:59:59.999,416368301.3736848,545045,7547.06342,200078452.01675767,-0.01052228422494228,0.029638303456867136,0.02886253640030811,45.3767948495773,-24.678230132947647,26298.2815,26941.717999999997,27858.450300000004,27277.531919847057,25319.031080152945,52.17206116387944
2023-09-25,26248.39,26446.15,25990.46,26304.81,26266.2039,2023-09-25 23:59:59.999,688252596.3809944,873488,12654.58207,331622453.1518055,-0.01710228225977295,0.025382925460570412,0.029115340967769413,46.2878028797027,-39.88514940853565,26323.916999999998,26886.0458,27888.163249999998,27275.267225418396,25372.5667745816,49.88457074346652
2023-09-26,26304.8,26397.46,26088.34,26221.67,18495.35066,2023-09-26 23:59:59.999,485217905.0421048,697727,8813.76144,231246870.5474588,-0.03633151612663754,0.021607825250694594,0.03004466030478586,45.094493131835556,-57.97712149728977,26347.003000000004,26826.257999999998,27918.51815,27264.289504971945,25429.716495028064,26.60811911131788
2023-09-27,26221.68,26850.0,26112.06,26372.99,34771.57978,2023-09-27 23:59:59.999,918797815.048481,939690,16813.75506,444221386.42614096,-0.02772387096774187,0.014921199125552028,0.030585683859269058,47.73547040071795,-59.419924455745786,26352.902500000004,26758.3094,27948.10445,27269.263493405244,25436.541506594764,25.61967972888818
2023-09-28,26373.0,27308.48,26342.4,27021.39,44517.83491,2023-09-28 23:59:59.999,1193420040.1309185,1158974,22463.19242,602340703.6015062,0.0170622039680699,0.01819159977302555,0.02849978062059188,57.2290323884053,-8.148958973561093,26408.447000000004,26707.097400000002,27973.22585,27345.25424668613,25471.639753313877,69.04581711997106
2023-09-29,27021.39,27244.89,26665.16,26906.96,28478.76219,2023-09-29 23:59:59.999,767827314.931909,878610,14409.35554,388591243.2591525,0.012295646298326579,0.019960296075336774,0.02795898496847988,55.319266496668355,22.98514741816325,26458.714499999995,26656.121600000002,27987.193249999997,27389.212659341887,25528.216340658102,61.38194774664959
2023-09-30,26906.96,27094.99,26886.31,26962.56,12804.62307,2023-09-30 23:59:59.999,345406056.6806953,534908,6221.24272,167818583.0599575,0.01454698155776879,0.021678134017661985,0.028007977400867714,56.086072643689164,51.55135444964981,26514.762,26606.8522,27998.654,27424.635617764387,25604.88838223561,65.10571893564452
2023-10-01,26962.57,28065.51,26954.09,27992.57,24602.81468,2023-10-01 23:59:59.999,674657121.9944204,883593,12815.98694,351622961.4701274,0.06644943421270177,0.03494935984919335,0.03031930317986824,67.28667372450799,155.51084594782515,26656.264499999997,26578.100199999997,28017.18855,27561.167689263173,25751.361310736822,96.48490397821746
2023-10-02,27992.58,28580.0,27281.44,27494.51,57071.14241,2023-10-02 23:59:59.999,1600944483.4902065,1464158,28423.61,797598852.4797783,0.04522746980495196,0.03653043290011851,0.03117362228903918,59.39749031928346,195.45710457519817,26738.984999999997,26541.9136,28029.667200000004,27632.73287434694,25845.237125653053,58.081744248013116
2023-10-03,27494.51,27676.52,27160.5,27426.46,28928.96555,2023-10-03 23:59:59.999,794301815.4265021,1202377,13562.03527,372402100.7967512,0.04594634895489125,0.03076587061155292,0.031950945058867614,58.39015566567729,219.09810943054617,26799.208000000002,26501.824200000003,28029.82385,27707.69448920261,25890.721510797393,55.45386439290374
2023-10-04,27426.45,27839.72,27202.0,27778.57,29816.142,2023-10-04 23:59:59.999,820421385.2557852,1188381,15077.70185,414806576.3484014,0.053296194326088786,0.021563980130099285,0.03281621057221049,61.98284908898645,263.21196668837365,26862.0,26473.3956,28034.17925,27855.034908006608,25868.965091993392,69.05126006935595
2023-10-05,27778.57,28120.39,27352.0,27410.39,30681.49619,2023-10-05 23:59:59.999,849415594.0472504,1210397,14985.99405,415039706.5866476,0.014396002574256883,0.021982037963778556,0.029237001039126846,56.490409275543506,265.4040546631586,26902.519500000002,26446.993200000004,28031.366850000002,27915.420545225395,25889.61845477461,54.833290854746394
2023-10-06,27410.39,28295.0,27175.94,27931.09,37983.24277,2023-10-06 23:59:59.999,1052864393.8176136,1326700,19091.24006,529241188.5573689,0.03806189922607395,0.01934600923798592,0.026544504533922528,61.66421587034454,305.6342768124887,26971.0905,26473.1468,28032.437250000003,28064.3621487766,25877.818851223397,74.94110923175546
2023-10-07,27931.1,28029.67,27842.08,27956.67,13348.83825,2023-10-07 23:59:59.999,372820279.5231431,641623,6392.35089,178534947.7787839,0.03687001531011891,0.016070674502393193,0.026820537778828757,61.90388029914088,335.71123972933856,27042.548499999997,26511.2002,28031.693249999997,28195.691410974483,25889.40558902551,75.92892946237549
2023-10-08,27956.67,28095.14,27687.5,27917.05,19693.56921,2023-10-08 23:59:59.999,549839951.4800811,822730,9216.08271,257333249.5330772,-0.002697858753233473,0.019958702048063014,0.026955129230538333,61.265013414932774,352.2894729008949,27100.2755,26547.540999999997,28035.02365,28305.960039761012,25894.590960238987,74.39892799493344
2023-10-09,27917.06,27987.93,27260.0,27590.12,31534.74639,2023-10-09 23:59:59.999,870014634.3621609,1156525,15077.43003,415887241.10445,0.0034774214925088476,0.021849311790949708,0.026915820718636366,56.11838671747893,335.1835362358652,27119.2685,26575.543599999997,28031.497199999998,28343.115909610657,25895.42109038934,60.27226828700541
2023-10-10,27590.12,27735.0,27298.0,27390.12,22776.84383,2023-10-10 23:59:59.999,626258724.2775784,1002272,10851.22317,298354384.6981499,-0.001324997830562169,0.022335314407876894,0.02682483821886439,53.175448134784936,302.0072777520327,27132.5245,26600.807600000004,28031.17545,28362.063085347658,25902.98591465234,51.786510206893134
2023-10-11,27390.12,27477.39,26538.66,26875.52,37349.44706,2023-10-11 23:59:59.999,1007065585.9346406,1336479,17460.0774,470620209.7857447,-0.03250887284694637,0.0246337031509583,0.027218380074800028,46.428801501244735,231.5220920139618,27147.896499999995,26617.197999999997,28028.2383,28356.32965214815,25939.46334785184,23.825527350732898
2023-10-12,26875.52,26947.04,26555.0,26759.63,23428.64112,2023-10-12 23:59:59.999,626909068.3868717,1066082,11128.85943,297794983.5412317,-0.023741362308234204,0.027088505465243013,0.02806580971109979,45.04280201638612,164.4154411705822,27156.870999999996,26623.7362,28022.196200000002,28350.884904004353,25962.857095995638,10.824752368542288
2023-10-13,26759.63,27130.0,26685.0,26862.0,24115.76499,2023-10-13 23:59:59.999,647553796.3580662,1035322,11209.65389,301049285.742293,-0.03827598564896684,0.02576216869815126,0.029703182997643778,46.56037783728698,118.13159288964016,27171.173,26637.3752,28020.88165,28343.670026641743,25998.675973358255,15.839595559779367
2023-10-14,26862.0,26989.58,26789.0,26852.48,10417.25576,2023-10-14 23:59:59.999,280059019.0534013,517837,4378.85219,117730324.8186729,-0.03949647794247313,0.018617590646247757,0.031228244744566865,46.43196990454632,79.76365941722543,27201.378000000004,26653.2246,28018.838699999997,28306.413551855116,26096.342448144893,15.37323522784052
2023-10-15,26852.48,27293.33,26808.25,27154.15,15274.6917,2023-10-15 23:59:59.999,412673965.3439348,682942,7802.69243,210833694.13443276,-0.02732738595231221,0.017250988277212557,0.031882242623506245,51.03981884015341,72.85916841271319,27243.845,26675.960199999994,28012.86645,28270.280116108046,26217.409883891956,30.151273183301242
2023-10-16,27154.14,30000.0,27112.66,28500.78,78399.22445,2023-10-16 23:59:59.999,2210785548.236096,2289339,40738.04173,1148700588.6793344,0.033006742993506366,0.02608162207194052,0.032040027558132775,65.36286436774935,174.04283878339265,27357.8005,26723.9404,28015.2277,28410.717589033487,26304.883410966515,56.68671670509106
2023-10-17,28500.77,28613.65,28069.32,28395.91,38428.44532,2023-10-17 23:59:59.999,1090741746.4830873,1345810,18994.06799,539218488.3415859,0.03672090520231386,0.033243844629167726,0.03227327914012547,63.797611733066866,242.96870202214996,27458.9465,26769.4586,28014.88045,28502.630487484126,26415.26251251587,53.65696522156159
2023-10-18,28395.91,28982.36,28142.87,28320.0,32162.47591,2023-10-18 23:59:59.999,914773525.152758,1215235,15590.14442,443515753.8170772,0.053747053080275276,0.04012057374573043,0.0317603878902874,62.6284953343557,288.14607405226343,27523.877,26781.5318,28014.2168,28611.26095897851,26436.49304102149,51.46388392934528
2023-10-19,28320.0,28916.89,28100.66,28713.71,35895.50179,2023-10-19 23:59:59.999,1023984017.0322788,1330256,18427.23743,525695852.56325006,0.07302343119093946,0.04697067885490418,0.032882410229596606,66.0985313434592,351.6648005823845,27614.214500000002,26809.806200000003,28016.925999999996,28779.025049067437,26449.403950932567,62.838380511593755
2023-10-20,28713.71,30207.55,28578.29,29669.04,59422.0992,2023-10-20 23:59:59.999,1753411192.5510907,1915748,29466.75927,869634841.3281221,0.10449854813491188,0.0517234594143042,0.03686774781628471,72.71809966934264,473.63126950960213,27749.538499999995,26884.3714,28026.271199999996,29178.896441500583,26320.180558499407,85.32226368193109
2023-10-21,29669.05,30379.99,29464.77,29909.8,27517.51897,2023-10-21 23:59:59.999,821964508.4353629,1152137,13836.12444,413323530.3421796,0.11385615034440022,0.04801958396007353,0.04111355711019571,74.09111528613396,582.9974628912169,27845.4,26966.466399999998,28034.992850000002,29556.493072827954,26134.30692717205,87.75970822605707
2023-10-22,29909.8,30248.0,29640.0,29992.46,22852.54563,2023-10-22 23:59:59.999,683854827.8969324,1008299,11161.46844,334011129.2314961,0.10452582754385609,0.03398907263591173,0.04395485254142433,74.56441724389177,668.633341319648,27970.297499999997,27048.9254,28044.1051,29910.088863047793,26030.5061369522,89.91156708744101
2023-10-23,29992.46,34741.91,29883.6,33069.99,93513.64246,2023-10-23 23:59:59.999,2941620022.865188,2839938,47839.23087,1505815243.5676997,0.1603187702231308,0.04150581869170804,0.050644003525347064,85.31818863487976,973.608193748536,28252.474,27190.901,28069.285949999998,31182.74994215559,25322.198057844405,79.61880961813908
2023-10-24,33069.99,35280.0,32832.34,33922.73,115265.02418,2023-10-24 23:59:59.999,3933194868.1611967,2850160,57409.31981,1959449469.465793,0.19463436811850743,0.04852946552006983,0.05878463234508411,86.96293172622492,1269.478198429304,28559.681999999993,27352.8352,28099.36795,32379.950799048547,24739.41320095144,84.47297553921942
2023-10-25,33922.73,35132.85,33679.05,34496.05,54887.02529,2023-10-25 23:59:59.999,1888210825.6063828,1643976,26150.50377,900236395.3726264,0.21808086158192097,0.05348681758565947,0.0670416156274676,87.9410535270967,1532.5531229121952,28913.965000000004,27526.914200000003,28132.1563,33483.02469611472,24344.905303885287,91.01489971346707
2023-10-26,34496.05,34824.13,33751.0,34151.66,39744.66255,2023-10-26 23:59:59.999,1363077907.10912,1382785,18528.43061,635547858.4928182,0.1893851404085367,0.04752463868564795,0.07070438826671974,83.87043845858685,1693.7282560778513,29224.9935,27694.748399999997,28161.2958,34302.67335647884,24147.313643521164,86.87213496218736
2023-10-27,34151.66,34245.0,33390.95,33892.02,32330.40106,2023-10-27 23:59:59.999,1096889423.419842,1112240,14310.32429,485405697.9244015,0.14233625354915413,0.0427273419104385,0.0712492021762854,80.83262699626752,1779.991300511596,29521.761000000006,27847.4888,28182.569199999998,34949.93263498687,24093.58936501314,83.65351548698618
2023-10-28,33892.01,34493.33,33860.0,34081.0,16880.13144,2023-10-28 23:59:59.999,575936523.347353,607438,8313.30759,283656619.58636194,0.1394593076516728,0.03900816847316687,0.07257994133921615,81.36178473745412,1842.3668333242276,29829.9585,28010.8988,28201.9721,35550.74665164231,24109.170348357697,85.84708000118039
2023-10-29,34081.01,34750.11,33930.0,34525.89,20685.52176,2023-10-29 23:59:59.999,711652985.1790963,717480,10053.96096,345933681.79684675,0.15115232295050163,0.03010334398802467,0.07400306200155346,82.5809655529987,1905.730719905925,30176.746999999996,28183.3844,28225.161200000002,36147.78939227657,24205.70460772342,90.76676127111152
2023-10-30,34525.88,34856.0,34062.84,34474.73,33657.95976,2023-10-30 23:59:59.999,1159771907.642105,1117727,15237.56781,525162190.5371194,0.042477787262711786,0.057449068280655796,0.07355650687280747,81.91737165871896,1929.575921986674,30530.9775,28356.046799999996,28245.66565,36637.76911492146,24424.185885078543,88.83225992555492
2023-10-31,34474.74,34720.49,34025.0,34639.77,32737.89822,2023-10-31 23:59:59.999,1125442444.4884882,1179053,15843.795,544722903.4968481,0.021137449727660185,0.07243389517199522,0.07395133736005602,82.40847102698439,1939.4341752181863,30919.190000000002,28545.5918,28266.52985,37034.255764339745,24804.124235660256,91.08232790200765
2023-11-01,34639.78,35582.0,34097.39,35421.43,53473.28165,2023-11-01 23:59:59.999,1856348820.4794536,1624635,25779.0029,895387891.4676665,0.026825680041627775,0.06929999540291576,0.07416846883245064,84.54881237840324,1987.4107078044872,31352.28,28737.2184,28292.161549999997,37454.526031962334,25250.033968037664,97.85372673879279
2023-11-02,35421.43,35984.99,34300.0,34941.59,48015.57732,2023-11-02 23:59:59.999,1686141698.092171,1450837,23303.3535,818365718.954931,0.02313006161340314,0.06243973400273863,0.07444527958463426,78.25445001822457,1964.072769428465,31756.259499999996,28911.6102,28315.34625,37683.207723871965,25829.311276128028,85.91275466807078
2023-11-03,34941.58,34946.5,34120.0,34716.78,39071.20644,2023-11-03 23:59:59.999,1347962831.5658624,1237373,19168.85669,661176167.7749345,0.02433493193973102,0.057967540016170875,0.07472650169910504,75.42147269356212,1905.4719029580374,32149.4745,29075.4912,28341.7788,37757.84046102814,26541.108538971857,80.54958268279293
2023-11-04,34716.78,35255.0,34585.18,35062.07,18377.55545,2023-11-04 23:59:59.999,639958598.4198353,794787,9229.16649,321479754.9172934,0.028786420586250472,0.04715482977834949,0.07447383674592196,76.81010086961996,1865.3892650913695,32544.870499999997,29244.732600000003,28365.189100000003,37792.194189541086,27297.546810458905,85.45435059787332
2023-11-05,35062.06,35380.0,34448.0,35011.88,24528.73376,2023-11-05 23:59:59.999,859350974.0014893,1038468,11870.33193,415912075.9000027,0.014076103469019774,0.008723334443481534,0.0748432682905336,76.13674861213363,1808.7237309782686,32870.4255,29413.776799999996,28396.263000000003,37876.097807582584,27864.753192417415,84.05101132692714
2023-11-06,35011.89,35276.33,34725.9,35046.09,22346.47086,2023-11-06 23:59:59.999,782427702.2653205,988246,10770.27727,377126281.15309054,0.016573298761150435,0.005306383344653894,0.07514150959422877,76.28932539639653,1746.4444238414726,33202.9345,29584.1484,28430.2752,37845.88094831697,28559.988051683038,70.21870489905315
2023-11-07,35046.09,35888.0,34523.06,35399.12,38688.73692,2023-11-07 23:59:59.999,1358031361.1978528,1352796,19375.26868,680382009.6599416,0.021921334928032277,0.005290355100545871,0.07458428609422815,77.86234345419338,1705.9095316534804,33556.8905,29756.880599999997,28470.9566,37710.424971509674,29403.35602849033,77.41476615626608
2023-11-08,35399.13,36106.0,35100.0,35624.72,33401.34137,2023-11-08 23:59:59.999,1185492160.4927278,1132568,17192.8245,610314635.3798897,0.005739181055084419,0.007696988991157448,0.0745271805057838,78.8289385694088,1672.707441971681,33902.441,29925.169800000003,28509.995949999997,37499.40253870404,30305.47946129596,82.27362295353683
2023-11-09,35624.72,37972.24,35534.05,36701.09,82537.88885,2023-11-09 23:59:59.999,3033417922.782681,2138765,42156.81236,1550254981.0451877,0.05035546464828866,0.014162953657979566,0.07367143821895217,82.7082822874072,1713.4964891785712,34254.0435,30116.691600000002,28555.5484,37482.94199307331,31025.145006926687,72.25344826457174
2023-11-10,36701.1,37526.0,36324.71,37301.63,43414.04898,2023-11-10 23:59:59.999,1605069174.5241032,1297729,21388.56879,790671818.768367,0.07445534983371149,0.024080681026440252,0.07154973975401047,84.42325557847285,1773.833019164842,34623.634999999995,30331.362600000004,28604.5019,37445.41818596947,31801.851814030513,83.69234285936616
2023-11-11,37301.63,37408.26,36666.93,37130.0,22984.97235,2023-11-11 23:59:59.999,851924612.7339427,923300,10728.65792,397673179.6679197,0.058979119030907246,0.026365733105398467,0.06959822836496694,81.92257196389139,1787.1993259157389,34980.512,30542.3598,28648.64795,37082.85172103085,32878.172278969156,79.16402786573785
2023-11-12,37129.99,37222.22,36731.1,37064.13,17687.18874,2023-11-12 23:59:59.999,655570813.1382711,810885,8506.46051,315285367.544748,0.05861581840221097,0.025962527221973623,0.06671951342284176,80.93175202111867,1772.0499727899078,35180.219,30752.123199999998,28691.892150000003,37277.49692405204,33082.94107594796,76.9937981982347
2023-11-13,37064.13,37417.99,36333.0,36462.93,32798.18252,2023-11-13 23:59:59.999,1208037462.3041444,1217191,15442.44512,568916594.9113175,0.04042790508156546,0.023696502199212714,0.06370290113848619,72.33285479104082,1692.0275454373113,35307.22900000001,30956.4142,28726.84295,37392.142023412736,33222.31597658728,61.7629026864341
2023-11-14,36462.93,36744.0,34800.0,35551.19,45503.68416,2023-11-14 23:59:59.999,1639130785.08681,1404428,21205.18615,763841642.8808781,0.004295869501840688,0.02716086806531658,0.062227056600549516,61.63728266691833,1537.318150270039,35359.986,31141.341800000002,28758.040399999994,37413.28340439519,33306.688595604806,37.518871698259375
2023-11-15,35551.2,37980.0,35360.0,37858.2,53569.13385,2023-11-15 23:59:59.999,1963249656.5094736,1545427,28142.1424,1031669501.9934208,0.06269466819669023,0.02271082754584593,0.0617833710190965,72.65532311645968,1582.6227762755007,35545.313,31374.0724,28801.17915,37789.16017320142,33301.46582679859,96.84455958549215
2023-11-16,37858.2,37929.54,35500.0,36163.51,47490.39566,2023-11-16 23:59:59.999,1744503339.0151725,1542446,22214.04928,815932555.1331267,-0.014647521367893823,0.033334101159621946,0.06357300405079139,59.20383547879919,1464.8933205672365,35658.8875,31569.882800000003,28835.83065,37783.27245237444,33534.502547625554,52.94067357512959
2023-11-17,36163.51,36800.0,35861.1,36613.92,38283.61112,2023-11-17 23:59:59.999,1391225051.1923273,1349322,18403.36411,668865883.1417465,-0.018436459747201428,0.03603211886778922,0.06567781287505738,61.256886929024006,1391.891344493044,35785.5335,31761.733399999997,28878.55895,37818.59183937222,33752.47516062778,61.322763306908215
2023-11-18,36613.91,36845.49,36178.58,36568.1,17102.24186,2023-11-18 23:59:59.999,624434069.5256634,784498,8101.54756,295795105.4300323,-0.015133315378400236,0.036101244248029324,0.06753471352462481,60.921010643195196,1315.1788977740289,35887.644,31954.9562,28918.050150000003,37861.66570971241,33913.62229028759,60.025481313703246
2023-11-19,36568.11,37500.0,36384.02,37359.86,21246.34648,2023-11-19 23:59:59.999,781531839.4371592,862400,10575.25293,389089868.806342,0.007978873374338002,0.031053415203302907,0.06804113771568304,64.53923638514503,1303.2491016520216,36031.900499999996,32162.902199999997,28959.718650000003,37993.46639364183,34070.33460635816,82.06101349748624
2023-11-20,37359.85,37750.0,36677.0,37448.78,36022.70291,2023-11-20 23:59:59.999,1343722642.386475,1485050,17591.22652,656245983.7397183,0.027037048311805867,0.029194421892657745,0.06773469579278867,64.93193084109043,1286.143887007689,36172.351,32352.026400000002,29002.77175,38117.27758498872,34227.424415011286,84.63323054493277
2023-11-21,37448.79,37649.44,35735.0,35741.65,47646.54804,2023-11-21 23:59:59.999,1756747495.981855,1936895,22371.42068,824920009.55786,0.0053573452815502964,0.02917664076379648,0.06800959570640983,52.834886126212346,1121.9041446281408,36188.362,32516.9692,29033.95195,38113.46932509745,34263.25467490255,29.61163522012583
2023-11-22,35741.65,37861.1,35632.01,37408.34,45051.30697,2023-11-22 23:59:59.999,1657141022.427348,1648374,23046.71174,847145468.3259536,-0.011882762519084378,0.016795055958078797,0.06638873142374632,60.56038530416424,1113.3963790073685,36311.6995,32716.606799999998,29076.752650000002,38217.47252888325,34405.926471116756,82.02327044025147
2023-11-23,37408.35,37653.44,36870.0,37294.28,23827.92882,2023-11-23 23:59:59.999,888826648.8541473,992284,11086.35132,413539343.94482046,0.03126825908215203,0.020054963886188812,0.0608390797570649,59.838037715429294,1084.943669429762,36440.5745,32906.921,29121.07355,38243.31547435511,34637.83352564489,78.43647798742134
2023-11-24,37294.27,38414.0,37251.51,37713.57,44680.80646,2023-11-24 23:59:59.999,1688715728.079148,1379414,22349.17236,844803081.6321824,0.030033659329566476,0.01948086393697158,0.05165911820575788,61.64896299092026,1083.7352654082133,36573.14949999999,33112.984599999996,29171.29745,38340.525825353136,34805.77317464685,80.61898173768677
2023-11-25,37713.57,37888.0,37591.1,37780.67,11396.14464,2023-11-25 23:59:59.999,430165251.7609749,569448,5153.91116,194536221.28509408,0.033159228945446984,0.017244505519926207,0.043435254342485116,61.94469174215733,1075.7909572385397,36711.589,33309.976200000005,29222.059450000004,38400.09892180554,35023.07907819446,82.47565024903149
2023-11-26,37780.67,37814.63,37150.0,37447.43,21264.53723,2023-11-26 23:59:59.999,797321193.5893991,848020,10204.51641,382571274.0460783,0.0023439595330390084,0.01788613357780453,0.03891081765785823,59.49117908271155,1030.723810299467,36831.656,33499.791399999995,29271.30285,38363.62089180913,35299.69110819088,73.25484228002213
2023-11-27,37447.42,37569.23,36707.0,37242.7,30001.07376,2023-11-27 23:59:59.999,1112557435.2767923,1238017,14458.63822,536129095.56684417,-0.005502983007724227,0.018965803451958693,0.03368056739843882,57.97199126494116,967.3369138623093,36923.835,33686.3044,29322.673250000003,38315.34070006009,35532.329299939905,67.58992805755388
2023-11-28,37242.7,38377.0,36868.41,37818.87,37544.46667,2023-11-28 23:59:59.999,1414360251.6823456,1272779,18168.56198,684514270.9388716,0.05811763027168593,0.025270367525800277,0.024972976498519327,60.99108503431328,952.6133122222309,37033.542499999996,33890.8794,29377.792550000002,38341.526729520636,35725.558270479356,80.51309757694835
2023-11-29,37818.88,38450.0,37570.0,37854.64,32994.19107,2023-11-29 23:59:59.999,1252586505.66259,1131353,15588.96473,591917955.4743968,0.011930494643707767,0.021663728643882028,0.024793944514654002,61.177539943169855,933.0751820230507,37091.22,34100.169799999996,29433.18935,38436.675780246864,35745.76421975314,79.81830508474575
2023-11-30,37854.65,38145.85,37500.0,37723.96,24740.29147,2023-11-30 23:59:59.999,934491058.960814,1007791,11484.45424,433772722.5045633,0.01152133785663656,0.021700878101149644,0.02487373913688622,60.048301772681604,896.7095793653134,37112.3365,34317.138600000006,29487.22105,38483.35259699182,35741.320403008176,74.23553667685118
2023-12-01,37723.97,38999.0,37615.86,38682.52,43415.66324,2023-12-01 23:59:59.999,1669750777.6239817,1523417,22408.27301,861977420.1631953,0.025692343631217973,0.02143437043562383,0.024867245164762408,65.1323644728913,934.4654225324412,37189.9625,34555.5964,29544.822949999998,38722.48160252195,35657.443397478055,90.60050668401144
2023-12-02,38682.51,39717.14,38641.61,39450.35,26696.92161,2023-12-02 23:59:59.999,1043421976.7660652,1034690,13166.65386,514763687.5746009,0.044194028321890455,0.022949278084334845,0.02519236287550111,68.58136616762434,1014.6484287456406,37309.273499999996,34807.3634,29606.905500000004,39128.717895174144,35489.82910482585,93.46924088095113
2023-12-03,39450.35,40250.0,39274.86,39972.26,26710.65335,2023-12-03 23:59:59.999,1059860641.0494444,1151524,13333.29632,529259227.1675092,0.06742331850276506,0.02688845372819615,0.02647781991267265,70.70272147561869,1107.5407734568798,37484.74,35069.759,29669.73875,39597.14713227341,35372.33286772659,93.98569507513012
2023-12-04,39972.26,42420.0,39972.26,41991.1,79272.33059,2023-12-04 23:59:59.999,3285736844.1408806,2112219,38595.61905,1599710862.0871768,0.12749881184769096,0.040677851811394015,0.032508316946556114,77.13411517708637,1328.7451942596235,37806.735499999995,35366.498,29745.587849999996,40519.90199946487,35093.56900053512,93.68148745062969
2023-12-05,41991.1,44488.0,41414.0,44073.32,67490.74644,2023-12-05 23:59:59.999,2890205389.4901266,2072700,34815.80813,1491813847.238968,0.16537908192391781,0.06005829057069842,0.04098078387013481,81.61655204931405,1653.0141257232026,38117.4915,35677.9488,29831.55315,41968.26828239733,34266.71471760266,95.31751955456137
2023-12-06,44073.82,44297.21,43335.28,43762.69,51431.10492,2023-12-06 23:59:59.999,2256979505.594805,1876282,25092.62492,1101273363.0864296,0.15607201653482905,0.06351856881037488,0.04662721002540925,79.12460287565972,1863.4536119043769,38497.4505,35985.2844,29914.854450000003,42954.02440172521,34040.87659827479,90.67844750032133
